1030345d-385f-43b4-ad39-f923b2c2c217	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771480753
e16e8f71-acd9-42a6-b45a-a54b60a35bad	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771480769
6d7339ff-e9c1-44de-9eb9-7f6041b7ccde	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771480828
700cbea2-3922-4bde-9260-74b643b81247	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771480888
c2852f66-96d4-4c27-9551-6b15030dda0b	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771480929
acba7931-b169-43e5-8ac3-c4b042cd2a42	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771480989
88ee92a8-9c75-4419-94db-fd1e29fced8e	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771481049
7920e56f-dccb-4297-aab7-3e4cd8dc9cfb	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771481109
9b312101-7b22-42b1-8656-14122f415cd4	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771481169
1c7bcc08-deb6-43ee-bd52-64e89c9f1620	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771481175
0eef6e9d-6aa5-40bf-aafb-aa638c245fd0	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771481215
cb7d50ea-2da6-4ea6-96ac-0bfe8b34939b	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771481247
f6f7e217-2ec4-4df5-ac6f-ae7aefe35029	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771481555
41aaf5a5-2639-4b91-aef1-505108d9be5c	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771481598
6d38363c-4a00-4cf4-b625-143c58e3b6f2	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771481639
9bd3644e-b25b-4d89-92cf-994ec15cf548	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771481675
747fbe98-6a4b-4fc4-be86-e7b708aff819	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771481735
55d227df-b5db-4c8b-a689-1d607c58e84c	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771481795
86c205a7-e3a1-43f8-98c6-6864c08d91b2	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771481847
e2d22ea5-c5ca-4142-96f6-cdb483d671a9	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771481907
b0944edb-c168-4367-af6e-96a63231eadc	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771481968
304f2f2e-8f7e-4ca2-9725-e258c16be333	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771482028
178c9baf-344d-4687-a97d-3f5c83db7b42	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771482088
3c22626a-e0fd-4f03-85e5-c8967049e0e1	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771482094
30ae702e-5305-45bb-849d-5f834801e240	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771482153
96287c42-4e3c-4741-9e68-78881ff9e143	/home/hwidong/codes/claude-plugins/.cwf/projects/260219-01-pre-release-audit-pass2/iter2/sandbox/repo-smoke	feat/minimal-smoke-plan	1771482189
